obs_date,USARGDP,USAConsConf,USAAutoSales,USANewHomeSales,USAExistHomeSales,USAPendHomeSales,USANAHB,USATotEmp,USAPMIManuf,USAPMIServices,USAPMIChicago,USAPhilFed,USAEmpStateManuf,USATippEconOpt,USAIndProd,USAHomeStarts,USAHomePermits,USAConstExpend,USANewOrdersManufxTrans,USADurGoods,USADurGoodsxTrans,USAInitClaims,USARetSales
3/1/1984,7140.6,101.1,NA,641,2920,NA,NA,103967,58.9,NA,69.5,35.2,NA,NA,55.3312,1663,1725,356.788,NA,NA,NA,346,NA
4/1/1984,7266,106.1,NA,639,2980,NA,NA,104336,61,NA,69.8,36.8,NA,NA,55.6908,1851,1776,357.975,NA,NA,NA,381,NA
5/1/1984,7266,104.8,NA,615,2930,NA,NA,105193,58.6,NA,67.7,31.7,NA,NA,55.9478,1774,1741,367.017,NA,NA,NA,368,NA
6/1/1984,7266,105.8,NA,630,2900,NA,NA,105591,58.1,NA,64.6,27.7,NA,NA,56.1423,1843,1814,372.933,NA,NA,NA,369,NA
7/1/1984,7337.5,100.4,NA,619,2800,NA,NA,105435,56.1,NA,63.3,1.2,NA,NA,56.3388,1732,1605,373.301,NA,NA,NA,366,NA
8/1/1984,7337.5,103.1,NA,567,2690,NA,NA,105163,53,NA,56.1,23.9,NA,NA,56.3618,1586,1530,374.486,NA,NA,NA,380,NA
9/1/1984,7337.5,100,NA,662,2650,NA,NA,105490,50,NA,59.8,22.3,NA,NA,56.2691,1698,1523,379.516,NA,NA,NA,402,NA
10/1/1984,7396,99.1,NA,687,2650,NA,NA,105638,50.8,NA,53.7,15.4,NA,NA,56.1897,1590,1490,383.608,NA,NA,NA,403,NA
11/1/1984,7396,105.5,NA,597,2770,NA,NA,105972,50.3,NA,53.1,2.6,NA,NA,56.4083,1689,1643,382.091,NA,NA,NA,393,NA
12/1/1984,7396,97,NA,597,2770,NA,NA,106223,50.6,NA,51.5,2.2,NA,NA,56.4614,1612,1626,385.905,NA,NA,NA,383,NA
1/1/1985,7469.5,102,NA,645,2940,NA,50,106302,50.3,NA,52.3,5.6,NA,NA,56.3345,1711,1660,390.715,NA,NA,NA,387,NA
2/1/1985,7469.5,103.1,NA,682,2880,NA,58,106555,49.9,NA,52.6,10.9,NA,NA,56.5655,1632,1662,391.831,NA,NA,NA,401,NA
3/1/1985,7469.5,96.1,NA,671,2960,NA,54,106989,47.8,NA,48.8,31.1,NA,NA,56.6524,1800,1727,398.04,NA,NA,NA,385,NA
4/1/1985,7537.9,104.4,NA,620,2960,NA,49,106936,48.2,NA,57.3,9.8,NA,NA,56.5037,1821,1664,398.23,NA,NA,NA,405,NA
5/1/1985,7537.9,99.6,NA,678,2970,NA,51,106932,47.1,NA,49,8.1,NA,NA,56.5749,1680,1709,403.279,NA,NA,NA,394,NA
6/1/1985,7537.9,102.6,NA,722,3040,NA,54,106505,47.8,NA,51,-2.3,NA,NA,56.6168,1676,1716,403.759,NA,NA,NA,403,NA
7/1/1985,7655.2,103.2,NA,766,3120,NA,58,106807,47.9,NA,48.9,11.3,NA,NA,56.2369,1684,1697,401.538,NA,NA,NA,395,NA
8/1/1985,7655.2,100.9,NA,726,3360,NA,58,107095,47.7,NA,50.9,7.1,NA,NA,56.4677,1743,1808,401.857,NA,NA,NA,402,NA
9/1/1985,7655.2,96,NA,678,3320,NA,56,107657,49.9,NA,51.1,2.3,NA,NA,56.7218,1676,1916,407.181,NA,NA,NA,426,NA
10/1/1985,7712.6,96.1,NA,655,3330,NA,59,107847,50.9,NA,46.9,6.1,NA,NA,56.488,1834,1743,408.163,NA,NA,NA,400,NA
11/1/1985,7712.6,98.1,NA,733,3290,NA,58,108007,52,NA,54.4,19.7,NA,NA,56.6841,1698,1692,411.666,NA,NA,NA,397,NA
12/1/1985,7712.6,98.2,NA,721,3290,NA,57,108216,50.7,NA,54.5,13.6,NA,NA,57.268,1942,1794,420.812,NA,NA,NA,399,NA
1/1/1986,7784.1,96.9,NA,733,3310,NA,57,108887,51.2,NA,55.2,22.4,NA,NA,57.545,1972,1847,427.115,NA,NA,NA,397,NA
2/1/1986,7784.1,96,NA,728,3270,NA,55,108480,51,NA,58,19.9,NA,NA,57.1485,1848,1767,431.057,NA,NA,NA,366,NA
3/1/1986,7784.1,95.1,NA,880,3200,NA,57,108837,51,NA,56.4,14,NA,NA,56.7705,1876,1780,423.432,NA,NA,NA,366,NA
4/1/1986,7819.8,100,NA,857,3490,NA,62,108952,49.7,NA,54.8,3,NA,NA,56.8054,1933,1858,429.627,NA,NA,NA,388,NA
5/1/1986,7819.8,100.2,NA,789,3370,NA,64,109089,53.4,NA,56.2,2,NA,NA,56.9047,1854,1797,429.886,NA,NA,NA,395,NA
6/1/1986,7819.8,100,NA,728,3360,NA,65,109576,50.5,NA,55.9,2.8,NA,NA,56.7353,1847,1790,432.431,NA,NA,NA,375,NA
7/1/1986,7898.6,97.5,NA,698,3440,NA,59,109810,48,NA,53.4,11.5,NA,NA,57.028,1782,1780,435.611,NA,NA,NA,361,NA
8/1/1986,7898.6,91.7,NA,621,3510,NA,55,110015,52.6,NA,55.8,7,NA,NA,56.9684,1807,1726,435.656,NA,NA,NA,416,NA
9/1/1986,7898.6,89.7,NA,763,3570,NA,57,110085,52.4,NA,53.3,10.6,NA,NA,57.0715,1687,1686,436.469,NA,NA,NA,400,NA
10/1/1986,7939.5,85.8,NA,669,3570,NA,64,110273,51.2,NA,54.6,9.1,NA,NA,57.3331,1681,1675,442.654,NA,NA,NA,387,NA
11/1/1986,7939.5,89.7,NA,707,3740,NA,59,110475,51.2,NA,54.9,16.4,NA,NA,57.5917,1623,1644,436.093,NA,NA,NA,349,NA
12/1/1986,7939.5,93.2,NA,784,3900,NA,64,110728,50.5,NA,55.6,23,NA,NA,58.0866,1833,1903,434.464,NA,NA,NA,363,NA
1/1/1987,7995,85.4,NA,709,3490,NA,63,110953,54.9,NA,53.3,5.9,NA,NA,57.9061,1774,1690,435.971,NA,NA,NA,348,NA
2/1/1987,7995,91.8,NA,732,3650,NA,60,111257,52.6,NA,54.7,9.4,NA,NA,58.6459,1784,1689,440.272,NA,NA,NA,368,NA
3/1/1987,7995,95.8,NA,713,3640,NA,60,111408,55,NA,58.8,5.5,NA,NA,58.7501,1726,1704,435.599,NA,NA,NA,337,NA
4/1/1987,8084.7,97.4,NA,735,3500,NA,59,111794,55.5,NA,58.6,14,NA,NA,59.1162,1614,1601,439.426,NA,NA,NA,338,NA
5/1/1987,8084.7,103,NA,651,3630,NA,55,112434,57.2,NA,60.2,19.8,NA,NA,59.4961,1628,1500,445.322,NA,NA,NA,315,NA
6/1/1987,8084.7,102.1,NA,637,3450,NA,56,112246,57.4,NA,56.7,13.1,NA,NA,59.7775,1594,1522,438.865,NA,NA,NA,328,NA
7/1/1987,8158,105.8,NA,658,3420,NA,55,112634,57.5,NA,65.1,15.4,NA,NA,60.1917,1575,1516,445.565,NA,NA,NA,317,NA
8/1/1987,8158,110.7,NA,657,3290,NA,54,113057,59.3,NA,66.4,30.2,NA,NA,60.6921,1605,1511,447.405,NA,NA,NA,327,NA
9/1/1987,8158,115.7,NA,666,3320,NA,52,112909,60,NA,67.9,26.3,NA,NA,60.8344,1695,1514,452.679,NA,NA,NA,297,NA
10/1/1987,8292.7,115.1,NA,650,3340,NA,50,113282,60.7,NA,69.5,27.2,NA,NA,61.7212,1515,1447,453.865,NA,NA,NA,308,NA
11/1/1987,8292.7,100.8,NA,625,3230,NA,56,113505,58.8,NA,67.8,11.8,NA,NA,62.0403,1656,1457,459.602,NA,NA,NA,297,NA
12/1/1987,8292.7,107.7,NA,595,3170,NA,51,113793,61,NA,69.6,29.7,NA,NA,62.3434,1400,1345,459.343,NA,NA,NA,317,NA
1/1/1988,8339.3,109.9,NA,585,3090,NA,53,114016,57.5,NA,68.7,3.6,NA,NA,62.3759,1271,1244,449.019,NA,NA,NA,325,NA
2/1/1988,8339.3,114.9,NA,663,3230,NA,51,114227,56.2,NA,62.3,18.4,NA,NA,62.6495,1473,1438,445.121,NA,NA,NA,318,NA
3/1/1988,8339.3,112.7,NA,669,3320,NA,51,114037,54.6,NA,63.3,12.7,NA,NA,62.7893,1532,1525,459.9,NA,NA,NA,304,NA
4/1/1988,8449.5,115.7,NA,699,3430,NA,52,114650,55.8,NA,56.7,26.6,NA,NA,63.1255,1573,1429,459.984,NA,NA,NA,313,NA
5/1/1988,8449.5,120.2,NA,684,3540,NA,54,114292,55.5,NA,60.1,17.8,NA,NA,63.0558,1421,1444,462.538,NA,NA,NA,309,NA
6/1/1988,8449.5,115.7,NA,717,3670,NA,49,114927,59.3,NA,62.6,17.5,NA,NA,63.2204,1478,1485,461.764,NA,NA,NA,305,NA
7/1/1988,8498.3,113.5,NA,679,3560,NA,54,115060,58.2,NA,71.8,23.6,NA,NA,63.2598,1467,1439,463.025,NA,NA,NA,303,NA
8/1/1988,8498.3,119.7,NA,688,3550,NA,56,115282,56,NA,64,15.3,NA,NA,63.5423,1493,1460,460.208,NA,NA,NA,316,NA
9/1/1988,8498.3,110.7,NA,703,3560,NA,53,115356,54.5,NA,62.4,25.6,NA,NA,63.3629,1492,1436,460.352,NA,NA,NA,305,NA
10/1/1988,8610.9,116.9,NA,718,3580,NA,49,115638,55.4,NA,60.6,27.2,NA,NA,63.6698,1522,1516,466.073,NA,NA,NA,292,NA
11/1/1988,8610.9,112.9,NA,628,3530,NA,58,116100,55.6,NA,60.7,27.2,NA,NA,63.7732,1569,1508,468.224,NA,NA,NA,284,NA
12/1/1988,8610.9,119.4,NA,658,3730,NA,60,116104,56,NA,59.3,22.8,NA,NA,64.0725,1563,1501,479.559,NA,NA,NA,285,NA
1/1/1989,8697.7,115.8,NA,719,3600,NA,54,116708,54.7,NA,61.5,28.2,NA,NA,64.2712,1621,1466,482.931,NA,NA,NA,299,NA
2/1/1989,8697.7,120.7,NA,622,3500,NA,53,116776,54.1,NA,58.9,20.2,NA,NA,63.9725,1425,1383,480.197,NA,NA,NA,322,NA
3/1/1989,8697.7,117.4,NA,567,3300,NA,48,117022,51.5,NA,55.1,18.1,NA,NA,64.1326,1422,1214,472.057,NA,NA,NA,325,NA
4/1/1989,8766.1,116.6,NA,608,3170,NA,44,117097,52.2,NA,54.5,3.9,NA,NA,64.203,1339,1376,474.846,NA,NA,NA,314,NA
5/1/1989,8766.1,116.7,NA,656,3110,NA,44,117099,49.3,NA,51.8,-10.1,NA,NA,63.7257,1331,1381,478.359,NA,NA,NA,320,NA
6/1/1989,8766.1,117.2,NA,642,3120,NA,45,117418,47.3,NA,49.7,-7.6,NA,NA,63.7651,1397,1322,474.03,NA,NA,NA,332,NA
7/1/1989,8831.5,120.4,NA,731,3260,NA,46,117472,45.9,NA,49.6,-16.8,NA,NA,63.1729,1427,1283,476.203,NA,NA,NA,341,NA
8/1/1989,8831.5,115.4,NA,697,3320,NA,50,117655,45.1,NA,45.5,-9.4,NA,NA,63.7294,1332,1334,477.563,NA,NA,NA,341,NA
9/1/1989,8831.5,116.3,NA,639,3540,NA,51,117354,46,NA,45.8,-5.4,NA,NA,63.5331,1279,1314,479.295,NA,NA,NA,336,NA
10/1/1989,8850.2,117,NA,645,3490,NA,48,117581,46.8,NA,51,-6.9,NA,NA,63.4702,1410,1365,477.697,NA,NA,NA,407,NA
11/1/1989,8850.2,115.1,NA,684,3410,NA,46,117912,46.8,NA,48.9,-4.3,NA,NA,63.6855,1351,1344,483.914,NA,NA,NA,336,NA
12/1/1989,8850.2,113,NA,630,3370,NA,43,117830,47.4,NA,49.2,-2,NA,NA,64.0639,1251,1422,478.202,NA,NA,NA,338,NA
1/1/1990,8947.1,106.5,NA,620,3630,NA,42,119081,47.2,NA,47.6,-7.4,NA,NA,63.6658,1551,1748,488.197,NA,NA,NA,355,NA
2/1/1990,8947.1,106.7,NA,591,3400,NA,44,119059,49.1,NA,50.5,-22,NA,NA,64.2643,1437,1329,499.161,NA,NA,NA,367,NA
3/1/1990,8947.1,110.6,NA,574,3340,NA,40,119203,49.9,NA,52.7,-22,NA,NA,64.6143,1289,1246,495.683,NA,NA,NA,349,NA
4/1/1990,8981.7,107.3,NA,542,3220,NA,39,118852,50,NA,53.5,-9.1,NA,NA,64.5467,1248,1136,490.202,NA,NA,NA,367,NA
5/1/1990,8981.7,107.3,NA,534,3200,NA,36,119151,49.5,NA,55.1,-16.5,NA,NA,64.6526,1212,1067,485.704,NA,NA,NA,355,NA
6/1/1990,8981.7,102.4,NA,545,3210,NA,36,118983,49.2,NA,53.1,-8.6,NA,NA,64.8701,1177,1108,481.307,NA,NA,NA,359,NA
7/1/1990,8983.9,101.7,NA,542,3190,NA,32,118810,46.6,NA,50.3,-17.7,NA,NA,64.8027,1171,1078,485.8,NA,NA,NA,362,NA
8/1/1990,8983.9,84.7,NA,528,3340,NA,30,118802,46.1,NA,48.7,-18.2,NA,NA,64.9801,1115,1069,477.014,NA,NA,NA,381,NA
9/1/1990,8983.9,85.6,NA,496,3180,NA,31,118524,44.5,NA,48.8,-43.5,NA,NA,65.1002,1110,976,464.882,NA,NA,NA,390,NA
10/1/1990,8907.4,62.6,NA,465,3120,NA,28,118536,43.2,NA,46.2,-48.2,NA,NA,64.604,1014,925,461.242,NA,NA,NA,404,NA
11/1/1990,8907.4,61.7,NA,493,2980,NA,25,118306,41.3,NA,45,-27.2,NA,NA,63.8483,1145,941,456.356,NA,NA,NA,448,NA
12/1/1990,8907.4,61.2,NA,464,2900,NA,22,118241,40.8,NA,43.9,-37.1,NA,NA,63.4125,969,861,449.638,NA,NA,NA,449,NA
1/1/1991,8865.6,55.1,NA,401,2900,NA,20,117940,39.2,NA,41.6,-31.9,NA,NA,63.1424,798,786,431.163,NA,NA,NA,437,NA
2/1/1991,8865.6,59.4,NA,482,3090,NA,27,117755,39.4,NA,44.8,-22,NA,NA,62.713,965,853,437.964,NA,NA,NA,480,NA
3/1/1991,8865.6,81.1,NA,507,3120,NA,36,117652,40.7,NA,44.4,-11.8,NA,NA,62.3674,921,911,427.999,NA,NA,NA,499,NA
4/1/1991,8934.4,79.4,NA,508,3230,NA,41,118109,42.8,NA,41.5,-6.5,NA,NA,62.5098,1001,916,435.154,NA,NA,NA,452,NA
5/1/1991,8934.4,76.4,NA,517,3400,NA,40,117440,44.5,NA,46.8,3.8,NA,NA,63.1192,996,991,424.804,NA,NA,NA,446,NA
6/1/1991,8934.4,78,NA,516,3400,NA,42,117639,50.3,NA,48.1,12.9,NA,NA,63.7113,1036,964,425.835,NA,NA,NA,441,NA
7/1/1991,8977.3,77.7,NA,511,3260,NA,41,117568,50.6,NA,49.9,20.4,NA,NA,63.7413,1063,973,426.788,NA,NA,NA,422,NA
8/1/1991,8977.3,76.1,NA,526,3130,NA,36,117484,52.9,NA,54,26.9,NA,NA,63.7967,1049,944,436.351,NA,NA,NA,437,NA
9/1/1991,8977.3,72.9,NA,487,3170,NA,37,117928,54.9,NA,54.6,19.9,NA,NA,64.3704,1015,974,435.766,NA,NA,NA,424,NA
10/1/1991,9016.4,60.1,NA,524,3070,NA,37,117800,53.1,NA,55.2,9.5,NA,NA,64.2403,1079,991,439.459,NA,NA,NA,425,NA
11/1/1991,9016.4,52.7,NA,575,3090,NA,37,117770,49.5,NA,52.9,1.2,NA,NA,64.1795,1103,984,433.639,NA,NA,NA,453,NA
12/1/1991,9016.4,52.5,NA,558,3140,NA,35,117466,46.8,NA,49.9,-18.8,NA,NA,63.9123,1079,1061,433.334,NA,NA,NA,475,NA
1/1/1992,9123,50.2,NA,676,3260,NA,44,117978,47.3,NA,48.7,-2.1,NA,NA,63.5266,1176,1077,441.354,NA,NA,NA,440,164083
2/1/1992,9123,47.3,NA,639,3500,NA,49,117753,52.7,NA,49.3,0.6,NA,NA,63.99,1250,1146,447.083,191896,114535,82931,445,164260
3/1/1992,9123,56.5,NA,554,3510,NA,46,118144,54.6,NA,51.5,14.9,NA,NA,64.5493,1297,1082,462.168,199432,120025,85725,421,163747
4/1/1992,9223.5,65.1,NA,546,3500,NA,46,118426,52.6,NA,53.6,20.1,NA,NA,65.0187,1099,1054,461.312,200307,124470,86604,413,164759
5/1/1992,9223.5,71.9,NA,554,3420,NA,47,118375,55.7,NA,56.1,17,NA,NA,65.2435,1214,1056,465.965,204434,125822,88340,417,165617
6/1/1992,9223.5,72.6,NA,596,3340,NA,45,118419,53.6,NA,56.4,14.8,NA,NA,65.2508,1145,1057,464.179,206045,122834,88219,416,166098
7/1/1992,9313.2,61.2,NA,627,3350,NA,46,118713,53.9,NA,58.1,28.4,NA,NA,65.8249,1139,1089,464.913,203746,122590,87727,408,167305
8/1/1992,9313.2,59,NA,636,3320,NA,49,118826,53.4,NA,58.6,16.5,NA,NA,65.5068,1226,1075,458.958,202719,120411,87497,406,167797
9/1/1992,9313.2,57.3,NA,650,3390,NA,48,118720,49.7,NA,57.9,21,NA,NA,65.6482,1186,1114,464.654,207022,120711,88681,416,169407
10/1/1992,9406.5,54.6,NA,621,3590,NA,50,118628,50.3,NA,49.8,-4.9,NA,NA,66.1472,1244,1132,472.017,202475,127392,87064,374,170681
11/1/1992,9406.5,65.6,NA,614,3660,NA,54,118876,53.6,NA,54.3,18,NA,NA,66.4346,1214,1118,471.807,207409,122374,89497,374,171025
12/1/1992,9406.5,78.1,NA,650,3830,NA,56,118997,54.2,NA,58.8,25.3,NA,NA,66.4919,1227,1176,478.324,209452,126080,91359,359,172995
1/1/1993,9424.1,76.7,13.22,596,3710,NA,55,119075,55.8,NA,61.7,31.1,NA,NA,66.7813,1210,1177,458.08,209361,121637,91074,354,175078
2/1/1993,9424.1,68.5,12.73,604,3540,NA,52,119275,55.2,NA,61.7,34.4,NA,NA,67.0489,1210,1148,462.967,208770,128854,90448,319,173770
3/1/1993,9424.1,63.2,13.07,602,3440,NA,53,119542,53.5,NA,60.2,16.2,NA,NA,67.0024,1083,1056,458.399,210667,126762,91923,354,172328
4/1/1993,9480.1,67.6,14.27,701,3440,NA,52,119474,50.2,NA,54.8,23.3,NA,NA,67.2033,1258,1104,469.425,209008,127395,91700,353,176766
5/1/1993,9480.1,61.9,14.24,626,3600,NA,51,120115,51.2,NA,53.1,14.7,NA,NA,66.9724,1260,1112,468.998,210158,126529,91493,339,178445
6/1/1993,9480.1,58.6,14.22,653,3720,NA,53,120290,49.6,NA,53.7,3.3,NA,NA,67.0973,1280,1130,480.247,210448,130212,91139,343,178201
7/1/1993,9526.3,59.2,14.18,655,3830,NA,57,120467,50.2,NA,52,-2.5,NA,NA,67.3083,1254,1174,483.571,210150,128111,92496,314,180759
8/1/1993,9526.3,59.3,13.31,645,3850,NA,60,120856,50.7,NA,52.5,-0.6,NA,NA,67.2428,1300,1230,491.494,210608,129378,93424,346,180692
9/1/1993,9526.3,63.8,13.71,726,3920,NA,62,120554,50.8,NA,55.1,7.3,NA,NA,67.5676,1343,1251,497.297,212580,127233,94082,333,181800
10/1/1993,9653.5,60.5,14.64,704,3930,NA,66,120823,53.4,NA,56.3,8.9,NA,NA,68.0788,1392,1287,492.823,214521,133168,96033,355,182910
11/1/1993,9653.5,71.9,14.58,769,4080,NA,71,121169,53.8,NA,60.7,18.7,NA,NA,68.3614,1376,1357,515.934,211886,130391,94450,350,184746
12/1/1993,9653.5,79.8,14.72,812,4280,NA,71,121464,55.6,NA,60.2,41.2,NA,NA,68.7241,1533,1461,533.15,214349,133565,97857,334,186339
1/1/1994,9748.2,82.6,15.07,619,4170,NA,70,121966,56,NA,60,27.3,NA,NA,68.9766,1272,1390,513.314,215877,138498,97250,343,185128
2/1/1994,9748.2,79.9,15.24,686,3960,NA,64,122086,56.5,NA,62.2,21.4,NA,NA,68.995,1337,1269,513.196,218203,137141,98720,354,188077
3/1/1994,9748.2,86.7,15.02,747,4050,NA,61,121930,56.9,NA,64.3,19.8,NA,NA,69.7083,1564,1342,521.04,219139,136548,98497,341,191588
4/1/1994,9881.4,92.1,15.73,692,4140,NA,61,122290,57.4,NA,66.7,16.6,NA,NA,70.0755,1465,1392,528.063,220771,140336,101101,349,191632
5/1/1994,9881.4,88.9,14.29,691,4090,NA,59,122864,58.2,NA,67.5,22.1,NA,NA,70.4566,1526,1396,532.328,223412,142630,102623,371,190940
6/1/1994,9881.4,92.5,14.81,621,3970,NA,57,122634,58.8,NA,65.4,24.7,NA,NA,70.9149,1409,1357,536.198,226439,145063,104475,338,193196
7/1/1994,9939.7,91.3,14.56,628,3820,NA,53,122706,58.5,NA,67.1,18.4,NA,NA,71.0417,1439,1335,537.232,227522,145013,104841,341,193763
8/1/1994,9939.7,90.4,15.03,656,3850,NA,53,123342,58,NA,64.6,18.3,NA,NA,71.4359,1450,1377,537.96,228014,145884,103904,338,196157
9/1/1994,9939.7,89.5,14.95,677,3760,NA,50,123687,59,NA,63.6,18.4,NA,NA,71.7049,1474,1412,538.215,229716,145487,104826,331,197754
10/1/1994,10052.5,89.1,15.56,715,3780,NA,49,124112,59.4,NA,65.2,26.1,NA,NA,72.3293,1450,1397,533.273,233495,149547,107955,341,199579
11/1/1994,10052.5,100.4,15.54,646,3710,NA,50,124516,59.2,NA,63.4,24.5,NA,NA,72.7814,1511,1340,539.15,233581,150038,107142,329,199723
12/1/1994,10052.5,103.4,15.25,629,3810,NA,43,124721,56.1,NA,63.3,23.1,NA,NA,73.5516,1455,1396,541.794,239606,152489,109357,329,200670
1/1/1995,10086.9,101.4,14.84,626,3680,NA,40,124663,57.4,NA,63.5,8.8,NA,NA,73.7053,1407,1282,543.93,241132,150459,111899,338,201583
2/1/1995,10086.9,99.4,14.52,559,3670,NA,42,124928,55.1,NA,64.8,9.3,NA,NA,73.618,1316,1254,537.826,240543,153856,109484,348,198383
3/1/1995,10086.9,100.2,14.92,616,3650,NA,40,124955,52.1,NA,55.9,2,NA,NA,73.7419,1249,1226,542.715,239019,152888,109712,347,200230
4/1/1995,10122.1,104.6,14.03,621,3460,NA,42,124945,51.5,NA,56.6,-11.2,NA,NA,73.7172,1267,1259,543.096,242449,151401,110480,347,201048
5/1/1995,10122.1,102,14.46,674,3690,NA,43,124421,46.7,NA,53.3,-8.6,NA,NA,73.9368,1314,1271,542.566,241911,152838,111794,364,202993
6/1/1995,10122.1,94.6,15.07,725,3840,NA,45,124522,45.9,NA,46.6,-21,NA,NA,74.2075,1281,1305,546.131,241289,150051,109440,367,205507
7/1/1995,10208.8,101.4,14.37,765,3960,NA,49,124816,50.7,NA,51.3,-19.7,NA,NA,73.9108,1461,1354,547.342,241344,148915,108990,372,204959
8/1/1995,10208.8,102.4,15.05,701,4110,NA,50,124852,47.1,NA,49.8,1.1,NA,NA,74.8558,1416,1386,550.996,243923,154372,112316,353,206529
9/1/1995,10208.8,97.3,15.01,678,4170,NA,51,125133,48.1,NA,48.2,26.2,NA,NA,75.1585,1369,1421,554.011,246170,160175,113019,371,206978
10/1/1995,10281.2,96.3,14.52,696,4130,NA,55,125388,46.7,NA,54.8,21.8,NA,NA,75.0565,1369,1400,555.132,247745,155473,115650,374,206157
11/1/1995,10281.2,101.6,15.07,664,4120,NA,52,125188,45.9,NA,48.5,5.3,NA,NA,75.2451,1452,1430,557.445,245031,156146,113473,370,208661
12/1/1995,10281.2,99.2,15.93,709,4100,NA,53,125088,46.2,NA,55.4,19.5,NA,NA,75.5328,1431,1442,557.953,250837,163279,116432,346,210434
1/1/1996,10348.7,88.4,14.49,714,4060,NA,54,125125,45.5,NA,50.7,-14.7,NA,NA,75.0375,1467,1387,575.138,242086,155806,112070,361,208731
2/1/1996,10348.7,98,15.25,769,4010,NA,49,125639,45.9,NA,46.3,4.9,NA,NA,76.2123,1491,1420,568.052,237565,150773,110398,387,212011
3/1/1996,10348.7,98.4,15.72,721,4200,NA,59,125862,46.9,NA,49.6,-3.4,NA,NA,76.1132,1424,1437,574.538,248539,164976,114653,361,213855
4/1/1996,10529.4,104.8,15.15,736,4340,NA,60,125994,49.3,NA,50.8,21.3,NA,NA,76.787,1516,1463,590.464,247292,156830,113802,369,214644
5/1/1996,10529.4,103.5,15.65,746,4310,NA,61,126244,49.1,NA,52.4,19.5,NA,NA,77.3465,1504,1457,600.186,251373,164502,117175,352,216304
6/1/1996,10529.4,100.1,14.91,721,4170,NA,59,126602,53.6,NA,53.3,21,NA,NA,78.001,1467,1429,602.15,252896,164599,117889,351,216059
7/1/1996,10626.8,107,14.74,770,4240,NA,58,126947,49.7,NA,49.8,29.3,NA,NA,77.8617,1472,1450,599.899,251919,163588,116598,342,216374
8/1/1996,10626.8,112,15.16,826,4190,NA,56,127172,51.6,NA,57.1,13.7,NA,NA,78.3178,1557,1413,603.959,253629,157310,117708,331,216355
9/1/1996,10626.8,111.8,15.22,770,4120,NA,55,127536,51.1,NA,56.4,12.9,NA,NA,78.8568,1475,1392,615.466,252909,165442,116336,333,219240
10/1/1996,10739.1,107.3,15.01,720,4130,NA,56,127890,50.5,NA,58,8.3,NA,NA,78.7966,1392,1358,621.761,255828,165266,119499,334,221039
11/1/1996,10739.1,109.5,15.42,771,4210,NA,54,127771,53,NA,57.4,10.9,NA,NA,79.4841,1489,1412,620.812,258323,170783,119569,327,220989
12/1/1996,10739.1,114.2,14.87,805,4170,NA,55,127860,55.2,NA,58.4,7.9,NA,NA,80.0103,1370,1411,606.078,254542,162332,116695,355,221898
1/1/1997,10820.9,118.7,15.38,830,4260,NA,54,128298,53.8,NA,56.9,12.8,NA,NA,80.1165,1355,1382,608.608,257573,161815,118680,324,223524
2/1/1997,10820.9,118.9,14.97,801,4280,NA,52,128298,53.1,NA,57.5,17,NA,NA,81.0984,1486,1445,615.415,263880,170234,123498,315,225409
3/1/1997,10820.9,118.5,15.5,831,4190,NA,57,128891,53.8,NA,57.9,13.5,NA,NA,81.6687,1457,1436,620.467,263166,167642,123248,317,226136
4/1/1997,10984.2,118.5,14.74,744,4190,NA,56,129143,53.7,NA,57.2,6.6,NA,NA,81.7338,1492,1421,616.175,265519,173925,125785,330,224588
5/1/1997,10984.2,127.9,14.77,760,4320,NA,55,129464,56.1,NA,57,1.1,NA,NA,82.239,1442,1414,624.743,263183,168662,122943,318,222906
6/1/1997,10984.2,129.9,14.22,793,4250,NA,56,129412,54.9,NA,59.9,17.9,NA,NA,82.6559,1494,1402,626.396,266457,174819,126363,329,226048
7/1/1997,11124,126.3,15.24,805,4300,NA,55,129822,57.7,56.7,57.7,20.3,NA,NA,83.2877,1437,1440,637.41,268720,178798,128970,328,228738
8/1/1997,11124,127.6,15.81,815,4470,NA,58,130010,56.3,62,62.9,17.2,NA,NA,84.1645,1390,1449,639.593,269507,177318,127725,329,229317
9/1/1997,11124,130.2,14.75,840,4530,NA,59,130019,53.9,56.2,59.3,19.1,NA,NA,84.9461,1546,1494,646.526,271684,177920,130812,313,230284
10/1/1997,11210.3,123.4,15.08,800,4650,NA,59,130179,56.4,56.6,57.6,19.4,NA,NA,85.7146,1520,1499,653.196,269052,177722,127299,305,229822
11/1/1997,11210.3,128.1,15.49,864,4570,NA,58,130653,55.7,58.5,60.8,19.6,NA,NA,86.4663,1510,1469,643.71,272267,191133,128568,308,230486
12/1/1997,11210.3,136.2,16.12,793,4670,NA,60,130679,54.5,55.5,59.8,15.4,NA,NA,86.7538,1566,1456,642.021,269525,173851,128269,317,231197
1/1/1998,11321.2,128.3,14.41,872,4610,NA,60,130726,53.8,57,60.2,18.6,NA,NA,87.2135,1525,1555,645.686,268942,174315,127332,331,231605
2/1/1998,11321.2,137.4,14.84,866,4830,NA,65,130807,52.9,56.2,58.5,13.3,NA,NA,87.3107,1584,1647,648.121,272007,181226,130613,311,231664
3/1/1998,11321.2,133.8,15.01,836,4940,NA,66,130814,52.9,54.7,58.4,10.6,NA,NA,87.3862,1567,1605,666.906,269403,176987,128820,308,233043
